location,area,time,position,substrate,date,season,description,code,quantity,weight,
Amphion,98,50,1,4,18.10.2022,4,Corde de moins de 30 cm,G49,1,0.15,
Amphion,98,50,1,4,18.10.2022,4,Coton-tige,G95,24,0.00432,
Amphion,98,50,1,4,18.10.2022,4,Couvercle/capuchon/bouchon plastique PET,G24,12,0.048,
Amphion,98,50,1,4,18.10.2022,4,Déchet de construction/chantier en plastique,G89,2,1,
Amphion,98,50,1,4,18.10.2022,4,Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips,G30,18,0.0105,
Amphion,98,50,1,4,18.10.2022,4,Filaments de plastique de moins de 5 mm,G113,4,0.00008,
Amphion,98,50,1,4,18.10.2022,4,Film plastique non-alimentaire de moins de 5 mm,G114,17,0.000051,
Amphion,98,50,1,4,18.10.2022,4,Grille en plastique STEP,G932,7,0.00749,
Amphion,98,50,1,4,18.10.2022,4,Liège,G159,1,0.002,
Amphion,98,50,1,4,18.10.2022,4,Mégot de cigare,G27,1,0.0007,
Amphion,98,50,1,4,18.10.2022,4,Mégot de cigarette,G27,1,0.00022,
Amphion,98,50,1,4,18.10.2022,4,Morceau de métal de moins de 5cm,G198,1,0.006,
Amphion,98,50,1,4,18.10.2022,4,Morceau de papier entre 5 et 30cm,G156,1,0.002,
Amphion,98,50,1,4,18.10.2022,4,"Morceau de plastique de moins de 2,5cm","G78, G79",56,0.0168,
Amphion,98,50,1,4,18.10.2022,4,"Morceau de plastique entre 2,5 et 50cm",G79,50,0.15,
Amphion,98,50,1,4,18.10.2022,4,Morceaux/fragments de plastique arrondis de moins de 5mm,G103,7,0.000147,
Amphion,98,50,1,4,18.10.2022,4,Mousse de rembourage,G74,2,0.0016,
Amphion,98,50,1,4,18.10.2022,4,Paille pour boisson,G35,3,0.003,
Amphion,98,50,1,4,18.10.2022,4,Pansement/Sparadrap/Bande,G211,1,0.0002,
Amphion,98,50,1,4,18.10.2022,4,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",G81,10,0.008,
Amphion,98,50,1,4,18.10.2022,4,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",G82,15,0.06,
Anthy-Séchex,62,30,1,4,23.11.2022,4,Aluminium de moins de 50 cm,G177,1,0.135,
Anthy-Séchex,62,30,1,4,23.11.2022,4,Câble de moins de 50 cm,G194,1,0.35,
Anthy-Séchex,62,30,1,4,23.11.2022,4,Capsule/capuchon de bouteille en aluminium,G175,1,0.0018,
Anthy-Séchex,62,30,1,4,23.11.2022,4,Fer de moins de 50 cm,G198,1,0.4,
Anthy-Séchex,62,30,1,4,23.11.2022,4,Fibre plastique béton projeté,G216,1,0.0000266,
Anthy-Séchex,62,30,1,4,23.11.2022,4,Mégot de cigarette,G27,1,0.00022,
Anthy-Séchex,62,30,1,4,23.11.2022,4,"Morceau de plastique de moins de 2,5cm","G78, G79",5,0.0015,
Anthy-Séchex,62,30,1,4,23.11.2022,4,"Morceau de plastique entre 2,5 et 50cm",G79,3,0.009,
Anthy-Séchex,62,30,1,4,23.11.2022,4,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",G81,5,0.004,
Anthy-Séchex,62,30,1,4,23.11.2022,4,Serflex/Colson/Attache de chantier,G89,1,0.001,
Aubonne,72,40,1,4,05.11.2022,4,Bâtonnet de sucette en plastique,G31,1,0.00018,
Aubonne,72,40,1,4,05.11.2022,4,Cellophane/film alimentaire plastique,G114,3,0.0063,
Aubonne,72,40,1,4,05.11.2022,4,Couvercle/capuchon/bouchon plastique PET,G24,1,0.004,
Aubonne,72,40,1,4,05.11.2022,4,Filaments de plastique de moins de 5 mm,G113,1,0.00002,
Aubonne,72,40,1,4,05.11.2022,4,Morceau de céramique de moins de 5cm,G210,2,0.01,
Aubonne,72,40,1,4,05.11.2022,4,"Morceau de plastique de moins de 2,5cm","G78, G79",1,0.0003,
Aubonne,72,40,1,4,05.11.2022,4,"Morceau de plastique entre 2,5 et 50cm",G79,2,0.006,
Aubonne,72,40,1,4,05.11.2022,4,Morceau de verre/bouteille de moins de 5cm,G200,35,0.14,
Aubonne,72,40,1,4,05.11.2022,4,Morceaux/fragments de plastique anguleux de moins de 5mm,G106,2,0.000042,
Aubonne,72,40,1,4,05.11.2022,4,Morceaux/fragments de plastique arrondis de moins de 5mm,G103,2,0.000042,
Baby plage,112,60,1,1,15.10.2022,4,Ballon de baudruche,G125,1,0.0008,
Baby plage,112,60,1,1,15.10.2022,4,Bouchon en liège,G159,1,0.002,
Baby plage,112,60,1,1,15.10.2022,4,Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips,G30,12,0.007,
Baby plage,112,60,1,1,15.10.2022,4,Emballage/papier alimentaire en aluminium,G177,2,0.006,
Baby plage,112,60,1,1,15.10.2022,4,Fibre plastique béton projeté,G216,1,0.0000266,
Baby plage,112,60,1,1,15.10.2022,4,Filaments de plastique de moins de 5 mm,G113,6,0.00012,
Baby plage,112,60,1,1,15.10.2022,4,Film plastique non-alimentaire de moins de 5 mm,G114,2,0.000006,
Baby plage,112,60,1,1,15.10.2022,4,Mégot de cigarette,G27,2,0.00044,
Baby plage,112,60,1,1,15.10.2022,4,Morceau de papier de moins de 5cm,G156,1,0.001,
Baby plage,112,60,1,1,15.10.2022,4,"Morceau de plastique de moins de 2,5cm","G78, G79",10,0.003,
Baby plage,112,60,1,1,15.10.2022,4,Morceau de textile de moins de 5 cm,G145,6,0.0156,
Baby plage,112,60,1,1,15.10.2022,4,Morceau de verre/bouteille de moins de 5cm,G200,7,0.028,
Baby plage,112,60,1,1,15.10.2022,4,Morceaux/fragments de plastique anguleux de moins de 5mm,G106,11,0.000231,
Baby plage,112,60,1,1,15.10.2022,4,Mousse de rembourage,G74,3,0.0024,
Baby plage,112,60,1,1,15.10.2022,4,Pansement/Sparadrap/Bande,G211,1,0.0002,
Baby plage,112,60,1,1,15.10.2022,4,Pellets/Nurdles industriels,G112,8,0.0002,
Baby plage,112,60,1,1,15.10.2022,4,Sac à ordure/à poubelle en plastique,G2,1,0.043,
Baby plage,112,60,1,1,15.10.2022,4,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",G81,1,0.0008,
Baby plage,112,60,1,1,15.10.2022,4,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",G82,1,0.004,
Cully,15,7,1,3,17.10.2022,4,Bâtonnet de glace en bois,G165,1,0.002,
Cully,15,7,1,3,17.10.2022,4,Morceau de papier entre 5 et 30cm,G156,1,0.002,
Cully,15,7,1,3,17.10.2022,4,"Morceau de plastique de moins de 2,5cm","G78, G79",1,0.0003,
Gland,23,8,1,2,10.12.2022,4,Morceau de céramique de moins de 5cm,G210,1,0.005,
Gland,23,8,1,2,10.12.2022,4,"Morceau de plastique de moins de 2,5cm","G78, G79",1,0.0003,
Gland,23,8,1,2,10.12.2022,4,Morceau de verre/bouteille de moins de 5cm,G200,8,0.032,
Grangettes,79,40,1,1,08.11.2022,4,Ballon de baudruche,G125,2,0.0016,
Grangettes,79,40,1,1,08.11.2022,4,Bouchon/capuchon PET,G21,4,0.007,
Grangettes,79,40,1,1,08.11.2022,4,Bouteille de PET 0.25l,G7,1,0.012,
Grangettes,79,40,1,1,08.11.2022,4,Cartouche/munition/balle/douille de chasse en plastique,G70,2,0.0062,
Grangettes,79,40,1,1,08.11.2022,4,Coton-tige,G95,6,0.00108,
Grangettes,79,40,1,1,08.11.2022,4,Emballage alimentaire en mousse,G10,5,0.135,
Grangettes,79,40,1,1,08.11.2022,4,Fibre plastique béton projeté,G216,7,0.0001862,
Grangettes,79,40,1,1,08.11.2022,4,Gobelet plastique jetable,G33,5,0.015,
Grangettes,79,40,1,1,08.11.2022,4,Masque chirurgical/protection/hygiène,G901,4,0.024,
Grangettes,79,40,1,1,08.11.2022,4,Morceau de filet de pêche de moins de 50 cm,G53,5,0.2,
Grangettes,79,40,1,1,08.11.2022,4,"Morceau de plastique de moins de 2,5cm","G78, G79",84,0.0252,
Grangettes,79,40,1,1,08.11.2022,4,"Morceau de plastique entre 2,5 et 50cm",G79,69,0.207,
Grangettes,79,40,1,1,08.11.2022,4,Morceau de textile de moins de 5 cm,G145,2,0.0052,
Grangettes,79,40,1,1,08.11.2022,4,Morceau de verre/bouteille de moins de 5cm,G200,14,0.056,
Grangettes,79,40,1,1,08.11.2022,4,Mousse de rembourage,G74,1,0.0008,
Lugrin,72,35,1,4,05.11.2022,4,Aluminium de moins de 50 cm,G177,1,0.135,
Lugrin,72,35,1,4,05.11.2022,4,Ballon de baudruche,G125,1,0.0008,
Lugrin,72,35,1,4,05.11.2022,4,Bâtonnet de sucette en plastique,G31,1,0.00018,
Lugrin,72,35,1,4,05.11.2022,4,Botte en cuir,G138,1,0.3,
Lugrin,72,35,1,4,05.11.2022,4,Briquet,G26,1,0.012,
Lugrin,72,35,1,4,05.11.2022,4,Capsule/capuchon de bouteille en aluminium,G175,1,0.0018,
Lugrin,72,35,1,4,05.11.2022,4,Chewing-gum,G134,1,0.002,
Lugrin,72,35,1,4,05.11.2022,4,Corde entre 30cm et 1 mètre,G49,1,0.3,
Lugrin,72,35,1,4,05.11.2022,4,Coton-tige,G95,1,0.00018,
Lugrin,72,35,1,4,05.11.2022,4,Déchet de construction/chantier en plastique,G89,1,0.5,
Lugrin,72,35,1,4,05.11.2022,4,Élastique pour les cheveux,G131,1,0.001,
Lugrin,72,35,1,4,05.11.2022,4,Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips,G30,6,0.0035,
Lugrin,72,35,1,4,05.11.2022,4,Emballage/papier alimentaire en aluminium,G177,1,0.003,
Lugrin,72,35,1,4,05.11.2022,4,Grille en plastique STEP,G932,1,0.00107,
Lugrin,72,35,1,4,05.11.2022,4,Morceau de céramique de moins de 5cm,G210,120,0.6,
Lugrin,72,35,1,4,05.11.2022,4,Morceau de céramique entre 5 et 30cm,G210,36,3.6,
Lugrin,72,35,1,4,05.11.2022,4,Morceau de métal entre 5 et 30cm,G198,4,0.4,
Lugrin,72,35,1,4,05.11.2022,4,"Morceau de plastique de moins de 2,5cm","G78, G79",1,0.0003,
Lugrin,72,35,1,4,05.11.2022,4,"Morceau de plastique entre 2,5 et 50cm",G79,11,0.033,
Lugrin,72,35,1,4,05.11.2022,4,Morceau de verre entre 5 et 30cm,G210,5,0.05,
Lugrin,72,35,1,4,05.11.2022,4,Morceau de verre/bouteille de moins de 5cm,G200,92,0.368,
Lugrin,72,35,1,4,05.11.2022,4,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",G81,2,0.0016,
Lugrin,72,35,1,4,05.11.2022,4,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",G82,2,0.008,
Lugrin,72,35,1,4,05.11.2022,4,Serflex/Colson/Attache de chantier,G89,1,0.001,
Lugrin,72,35,1,4,05.11.2022,4,Tube de produit alimentaire,G175,1,0.08,
Meillerie,53,7,1,2,08.11.2022,4,Coton-tige,G95,1,0.00018,
Meillerie,53,7,1,2,08.11.2022,4,Mégot de cigarette,G27,1,0.00022,
Meillerie,53,7,1,2,08.11.2022,4,"Morceau de plastique de moins de 2,5cm","G78, G79",6,0.0018,
Meillerie,53,7,1,2,08.11.2022,4,Morceau de verre/bouteille de moins de 5cm,G200,1,0.004,
Meillerie,53,7,1,2,08.11.2022,4,Mousse de rembourage,G74,1,0.0008,
Meillerie,53,7,1,2,08.11.2022,4,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",G81,1,0.0008,
Port choiseul,147,70,1,3,15.10.2022,4,Coton-tige,G95,17,0.00306,
Port choiseul,147,70,1,3,15.10.2022,4,Mégot de cigarette,G27,15,0.0033,
Port choiseul,147,70,1,3,15.10.2022,4,"Morceau de plastique de moins de 2,5cm","G78, G79",69,0.0207,
Port choiseul,147,70,1,3,15.10.2022,4,"Morceau de plastique entre 2,5 et 50cm",G79,28,0.084,
Port choiseul,147,70,1,3,15.10.2022,4,Paille pour boisson,G35,9,0.009,
Préverenges,150,80,1,1,05.11.2022,4,Aluminium de plus de 1.5 m,G177,1,0.405,
Préverenges,150,80,1,1,05.11.2022,4,Coton-tige,G95,3,0.00054,
Préverenges,150,80,1,1,05.11.2022,4,Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips,G30,33,0.0192,
Préverenges,150,80,1,1,05.11.2022,4,Ficelle de moins de 1cm de diamètre,G50,1,0.004,
Préverenges,150,80,1,1,05.11.2022,4,"Morceau de plastique de moins de 2,5cm","G78, G79",34,0.0102,
Préverenges,150,80,1,1,05.11.2022,4,"Morceau de plastique entre 2,5 et 50cm",G79,18,0.054,
Préverenges,150,80,1,1,05.11.2022,4,Pellets/Nurdles industriels,G112,20,0.0005,
Préverenges,150,80,1,1,05.11.2022,4,Sac plastique,G2,2,0.04,
Préverenges,150,80,1,1,05.11.2022,4,Sagex-EPS/Polystirène expensé de moins de 5mm,G117,1,1.88679245283019E-06,
Préverenges,150,80,1,1,05.11.2022,4,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",G82,1,0.004,
Rolle,122,60,1,1,06.11.2022,4,Bande de cerclage en plastique,G66,1,0.006,
Rolle,122,60,1,1,06.11.2022,4,Barbelé de moins de 50 cm,G191,1,0.35,
Rolle,122,60,1,1,06.11.2022,4,Carrelage,G216,1,0.2,
Rolle,122,60,1,1,06.11.2022,4,Cellophane/film alimentaire plastique,G114,1,0.0021,
Rolle,122,60,1,1,06.11.2022,4,Couvercle/capuchon/bouchon plastique PET,G24,1,0.004,
Rolle,122,60,1,1,06.11.2022,4,Feuille de papier,G157,3,0.015,
Rolle,122,60,1,1,06.11.2022,4,Filaments de plastique de moins de 5 mm,G113,7,0.00014,
Rolle,122,60,1,1,06.11.2022,4,Film plastique non-alimentaire de moins de 5 mm,G114,2,0.000006,
Rolle,122,60,1,1,06.11.2022,4,Mégot de cigarette,G27,13,0.00286,
Rolle,122,60,1,1,06.11.2022,4,Morceau de céramique de moins de 5cm,G210,1,0.005,
Rolle,122,60,1,1,06.11.2022,4,Morceau de métal de moins de 5cm,G198,2,0.012,
Rolle,122,60,1,1,06.11.2022,4,"Morceau de plastique de moins de 2,5cm","G78, G79",13,0.0039,
Rolle,122,60,1,1,06.11.2022,4,"Morceau de plastique entre 2,5 et 50cm",G79,6,0.018,
Rolle,122,60,1,1,06.11.2022,4,Morceau de verre/bouteille de moins de 5cm,G200,19,0.076,
Rolle,122,60,1,1,06.11.2022,4,Morceaux/fragments de plastique anguleux de moins de 5mm,G106,32,0.000672,
Rolle,122,60,1,1,06.11.2022,4,Morceaux/fragments de plastique arrondis de moins de 5mm,G103,6,0.000126,
Rolle,122,60,1,1,06.11.2022,4,Mousse de rembourage,G74,5,0.004,
Saint-Distille,75,30,1,4,22.10.2022,4,Anneau plastique bouteille,G24,2,0.0002,
Saint-Distille,75,30,1,4,22.10.2022,4,Bande de cerclage en plastique,G66,1,0.006,
Saint-Distille,75,30,1,4,22.10.2022,4,Bâtonnet de sucette en plastique,G31,3,0.00054,
Saint-Distille,75,30,1,4,22.10.2022,4,Bouteille de PET 0.33l,G7,1,0.023,
Saint-Distille,75,30,1,4,22.10.2022,4,Coton-tige,G95,2,0.00036,
Saint-Distille,75,30,1,4,22.10.2022,4,Couvercle en plastique non-identifié,G23,3,0.021,
Saint-Distille,75,30,1,4,22.10.2022,4,Couvercle/capuchon aluminium/fer blanc,G178,2,0.006,
Saint-Distille,75,30,1,4,22.10.2022,4,Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips,G30,15,0.0087,
Saint-Distille,75,30,1,4,22.10.2022,4,Emballage industriel,G67,8,0.8,
Saint-Distille,75,30,1,4,22.10.2022,4,Emballage/papier alimentaire en aluminium,G177,2,0.006,
Saint-Distille,75,30,1,4,22.10.2022,4,Filaments de plastique de moins de 5 mm,G113,2,0.00004,
Saint-Distille,75,30,1,4,22.10.2022,4,Jouet en plastique,G32,1,0.1,
Saint-Distille,75,30,1,4,22.10.2022,4,Ligne de pêche,G132,1,0.0002,
Saint-Distille,75,30,1,4,22.10.2022,4,"Morceau de plastique de moins de 2,5cm","G78, G79",7,0.0021,
Saint-Distille,75,30,1,4,22.10.2022,4,"Morceau de plastique entre 2,5 et 50cm",G79,25,0.075,
Saint-Distille,75,30,1,4,22.10.2022,4,Mousse de rembourage,G74,2,0.0016,
Saint-Distille,75,30,1,4,22.10.2022,4,Tube de produit alimentaire,G175,1,0.08,
Savonnière,82,40,1,4,06.11.2022,4,Ballon de baudruche,G125,1,0.0008,
Savonnière,82,40,1,4,06.11.2022,4,Bande de cerclage en plastique,G66,1,0.006,
Savonnière,82,40,1,4,06.11.2022,4,Bouchon en liège,G159,1,0.002,
Savonnière,82,40,1,4,06.11.2022,4,Chewing-gum,G134,1,0.002,
Savonnière,82,40,1,4,06.11.2022,4,Coton-tige,G95,2,0.00036,
Savonnière,82,40,1,4,06.11.2022,4,Élastique pour les cheveux,G131,2,0.002,
Savonnière,82,40,1,4,06.11.2022,4,Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips,G30,6,0.0035,
Savonnière,82,40,1,4,06.11.2022,4,Éponge,G73,1,0.02,
Savonnière,82,40,1,4,06.11.2022,4,Mégot de cigarette,G27,1,0.00022,
Savonnière,82,40,1,4,06.11.2022,4,Morceau de céramique de moins de 5cm,G210,1,0.005,
Savonnière,82,40,1,4,06.11.2022,4,"Morceau de plastique de moins de 2,5cm","G78, G79",10,0.003,
Savonnière,82,40,1,4,06.11.2022,4,"Morceau de plastique entre 2,5 et 50cm",G79,9,0.027,
Savonnière,82,40,1,4,06.11.2022,4,Morceau de textile entre 5 et 30cm,G145,2,0.216,
Savonnière,82,40,1,4,06.11.2022,4,Morceau de verre/bouteille de moins de 5cm,G200,8,0.032,
Savonnière,82,40,1,4,06.11.2022,4,Pansement/Sparadrap/Bande,G211,1,0.0002,
Savonnière,82,40,1,4,06.11.2022,4,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",G81,1,0.0008,
Savonnière,82,40,1,4,06.11.2022,4,Serflex/Colson/Attache de chantier,G89,2,0.002,
Tolochenaz,52,25,1,2,12.11.2022,4,Filaments de plastique de moins de 5 mm,G113,1,0.00002,
Tolochenaz,52,25,1,2,12.11.2022,4,Film plastique non-alimentaire de moins de 5 mm,G114,1,0.000003,
Tolochenaz,52,25,1,2,12.11.2022,4,"Morceau de plastique de moins de 2,5cm","G78, G79",1,0.0003,
Tougues,94,45,1,2,22.10.2022,4,Capsule/capuchon de bouteille en aluminium,G175,1,0.0018,
Tougues,94,45,1,2,22.10.2022,4,Corde de moins de 30 cm,G49,1,0.15,
Tougues,94,45,1,2,22.10.2022,4,Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips,G30,6,0.0035,
Tougues,94,45,1,2,22.10.2022,4,Fil de fer,G191,2,0.01,
Tougues,94,45,1,2,22.10.2022,4,Filaments de plastique de moins de 5 mm,G113,3,0.00006,
Tougues,94,45,1,2,22.10.2022,4,Morceau de céramique de moins de 5cm,G210,1,0.005,
Tougues,94,45,1,2,22.10.2022,4,"Morceau de plastique de moins de 2,5cm","G78, G79",5,0.0015,
Tougues,94,45,1,2,22.10.2022,4,Morceau de verre/bouteille de moins de 5cm,G200,20,0.08,
Vidy,91,45,1,1,18.10.2022,4,Bouchon/capuchon PET,G21,2,0.0035,
Vidy,91,45,1,1,18.10.2022,4,Capsule/capuchon de bouteille en aluminium,G175,1,0.0018,
Vidy,91,45,1,1,18.10.2022,4,Cartouche/munition/balle/douille de chasse en plastique,G70,1,0.0031,
Vidy,91,45,1,1,18.10.2022,4,Cellophane/film alimentaire plastique,G114,16,0.0336,
Vidy,91,45,1,1,18.10.2022,4,Chewing-gum,G134,1,0.002,
Vidy,91,45,1,1,18.10.2022,4,Coton-tige,G95,4,0.00072,
Vidy,91,45,1,1,18.10.2022,4,Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips,G30,11,0.0064,
Vidy,91,45,1,1,18.10.2022,4,Gobelet plastique jetable,G33,1,0.0025,
Vidy,91,45,1,1,18.10.2022,4,Morceau de papier de moins de 5cm,G156,1,0.001,
Vidy,91,45,1,1,18.10.2022,4,"Morceau de plastique de moins de 2,5cm","G78, G79",7,0.0021,
Vidy,91,45,1,1,18.10.2022,4,"Morceau de plastique entre 2,5 et 50cm",G79,8,0.024,
Vidy,91,45,1,1,18.10.2022,4,Morceau de verre/bouteille de moins de 5cm,G200,87,0.348,
Vidy,91,45,1,1,18.10.2022,4,Morceaux/fragments de plastique anguleux de moins de 5mm,G106,2,0.000042,
Vidy,91,45,1,1,18.10.2022,4,Mousse de rembourage,G74,1,0.0008,
Vidy,91,45,1,1,18.10.2022,4,Paille pour boisson,G35,1,0.001,
Vidy,91,45,1,1,18.10.2022,4,Pellets/Nurdles industriels,G112,3,0.000075,
Vidy,91,45,1,1,18.10.2022,4,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",G82,1,0.004,
Vidy,91,45,1,1,18.10.2022,4,Serviette/lingette hygiènique,G97,1,0.001,
Amphion,342,170,2,4,01.02.2022,1,Anneau plastique bouteille,G24,42,0.0042,
Amphion,342,170,2,4,01.02.2022,1,Baguette en bois,G165,2,0.004,
Amphion,342,170,2,4,01.02.2022,1,Bande de cerclage en plastique,G66,7,0.042,
Amphion,342,170,2,4,01.02.2022,1,Bande élastique,G131,1,0.00028,
Amphion,342,170,2,4,01.02.2022,1,Bâtonnet de sucette en plastique,G31,9,0.00162,
Amphion,342,170,2,4,01.02.2022,1,Bouchon/capuchon PET,G21,23,0.04025,
Amphion,342,170,2,4,01.02.2022,1,Capsule/capuchon de bouteille en aluminium,G175,1,0.0018,
Amphion,342,170,2,4,01.02.2022,1,Cartouche/munition/balle/douille de chasse en plastique,G70,32,0.0992,
Amphion,342,170,2,4,01.02.2022,1,Coton-tige,G95,61,0.01098,
Amphion,342,170,2,4,01.02.2022,1,Couvercle/capuchon aluminium/fer blanc,G178,2,0.006,
Amphion,342,170,2,4,01.02.2022,1,Couvercle/capuchon/bouchon plastique PET,G24,125,0.5,
Amphion,342,170,2,4,01.02.2022,1,Crayon,G171,1,0.005,
Amphion,342,170,2,4,01.02.2022,1,Élastique pour les cheveux,G131,2,0.002,
Amphion,342,170,2,4,01.02.2022,1,Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips,G30,38,0.0222,
Amphion,342,170,2,4,01.02.2022,1,Emballage boîte en carton,G148,1,0.075,
Amphion,342,170,2,4,01.02.2022,1,Etiquette/Code barre,G922,1,0.0025,
Amphion,342,170,2,4,01.02.2022,1,Film plastique non-alimentaire de moins de 5 mm,G114,36,0.000108,
Amphion,342,170,2,4,01.02.2022,1,Grille en plastique STEP,G932,25,0.02675,
Amphion,342,170,2,4,01.02.2022,1,Mégot de cigarette,G27,4,0.00088,
Amphion,342,170,2,4,01.02.2022,1,"Morceau de plastique de moins de 2,5cm","G78, G79",86,0.0258,
Amphion,342,170,2,4,01.02.2022,1,"Morceau de plastique entre 2,5 et 50cm",G79,225,0.675,
Amphion,342,170,2,4,01.02.2022,1,Paille pour boisson,G35,12,0.012,
Amphion,342,170,2,4,01.02.2022,1,Pansement/Sparadrap/Bande,G211,2,0.0004,
Amphion,342,170,2,4,01.02.2022,1,Pince-à-linge en plastique,G124,1,0.005,
Amphion,342,170,2,4,01.02.2022,1,Rubalise/ruban de signalisation/de chantier en plastique,G124,2,0.02,
Amphion,342,170,2,4,01.02.2022,1,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",G81,14,0.0112,
Amphion,342,170,2,4,01.02.2022,1,"Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm",G82,43,0.172,
Amphion,342,170,2,4,01.02.2022,1,Serviette/lingette hygiènique,G97,1,0.001,
Amphion,342,170,2,4,01.02.2022,1,Serviette/mouchoir en papier,G158,1,0.002,
Amphion,342,170,2,4,01.02.2022,1,Tuyau plastique/PVC de moins de 30 cm,"G79, G78",3,0.3,
Anthy-Séchex,211,95,2,4,09.02.2022,1,Bande élastique,G131,1,0.00028,
Anthy-Séchex,211,95,2,4,09.02.2022,1,Capsule/capuchon de bouteille en aluminium,G175,3,0.0054,
Anthy-Séchex,211,95,2,4,09.02.2022,1,Cartouche/munition/balle/douille de chasse en métal,G197,2,0.04,
Anthy-Séchex,211,95,2,4,09.02.2022,1,Coton-tige,G95,3,0.00054,
Anthy-Séchex,211,95,2,4,09.02.2022,1,Élastique pour les cheveux,G131,1,0.001,
Anthy-Séchex,211,95,2,4,09.02.2022,1,Fer de moins de 50 cm,G198,1,0.4,
Anthy-Séchex,211,95,2,4,09.02.2022,1,Grille en plastique STEP,G932,1,0.00107,
Anthy-Séchex,211,95,2,4,09.02.2022,1,"Morceau de plastique de moins de 2,5cm","G78, G79",13,0.0039,
Anthy-Séchex,211,95,2,4,09.02.2022,1,"Morceau de plastique entre 2,5 et 50cm",G79,7,0.021,
Anthy-Séchex,211,95,2,4,09.02.2022,1,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",G81,1,0.0008,
Aubonne,268,150,2,4,06.02.2022,1,Anneau plastique bouteille,G24,2,0.0002,
Aubonne,268,150,2,4,06.02.2022,1,Bouchon à vis,G182,2,0.002,
Aubonne,268,150,2,4,06.02.2022,1,Cellophane/film alimentaire plastique,G114,2,0.0042,
Aubonne,268,150,2,4,06.02.2022,1,Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips,G30,3,0.0017,
Aubonne,268,150,2,4,06.02.2022,1,Filaments de plastique de moins de 5 mm,G113,2,0.00004,
Aubonne,268,150,2,4,06.02.2022,1,Ligne de pêche,G132,1,0.0002,
Aubonne,268,150,2,4,06.02.2022,1,Mégot de cigarette,G27,2,0.00044,
Aubonne,268,150,2,4,06.02.2022,1,Morceau de céramique de moins de 5cm,G210,9,0.045,
Aubonne,268,150,2,4,06.02.2022,1,"Morceau de plastique de moins de 2,5cm","G78, G79",9,0.0027,
Aubonne,268,150,2,4,06.02.2022,1,"Morceau de plastique entre 2,5 et 50cm",G79,2,0.006,
Aubonne,268,150,2,4,06.02.2022,1,Morceau de textile de moins de 5 cm,G145,3,0.0078,
Aubonne,268,150,2,4,06.02.2022,1,Morceau de textile entre 5 et 30cm,G145,1,0.108,
Aubonne,268,150,2,4,06.02.2022,1,Morceau de verre/bouteille de moins de 5cm,G200,169,0.676,
Aubonne,268,150,2,4,06.02.2022,1,Morceaux/fragments de plastique anguleux de moins de 5mm,G106,5,0.000105,
Aubonne,268,150,2,4,06.02.2022,1,Morceaux/fragments de plastique arrondis de moins de 5mm,G103,1,0.000021,
Aubonne,268,150,2,4,06.02.2022,1,Mousse de rembourage,G74,3,0.0024,
Aubonne,268,150,2,4,06.02.2022,1,"Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm",G81,1,0.0008,
Aubonne,268,150,2,4,06.02.2022,1,Serviette/mouchoir en papier,G158,1,0.002,
Aubonne,268,150,2,4,06.02.2022,1,Touillette/Batonnet en plastique,G34,4,0.0006,
Baby plage,384,200,2,1,22.01.2022,1,Aluminium de moins de 50 cm,G177,1,0.135,
Baby plage,384,200,2,1,22.01.2022,1,Ballon de baudruche,G125,1,0.0008,
Baby plage,384,200,2,1,22.01.2022,1,Bouchon à vis,G182,1,0.001,
Baby plage,384,200,2,1,22.01.2022,1,Bouchon en liège,G159,3,0.006,
Baby plage,384,200,2,1,22.01.2022,1,Briquet,G26,1,0.012,
Baby plage,384,200,2,1,22.01.2022,1,Cable/fil électrique,G216,3,0.006,
