Lieu;Aire;Temps;Position;Substrat;Date;Saison;Objet;Code;OPSAR;UNEP;Quantité;Poids;;;
Excenevex;1803;900;2;1;13.02.2022;1;Morceau de textile de moins de 5 cm;G145;59;CL06;2;0,0052;0,001109262;2,6;
Excenevex;175;90;1;1;06.11.2022;4;Morceau de textile de moins de 5 cm;G145;59;CL06;1;0,0026;0,005714286;;
Excenevex;175;90;1;1;13.02.2022;1;Morceau de textile entre 5 et 30cm;G145;59;CL06;1;0,108;0,005714286;108;
Excenevex;1803;900;2;1;13.02.2022;1;Morceau de textile entre 5 et 30cm;G145;59;CL06;4;0,432;0,002218525;108;
Excenevex;175;90;1;1;08.05.2022;2;Morceau de textile entre 5 et 30cm;G145;59;CL06;1;0,108;0,005714286;;
Excenevex;1803;900;2;1;08.05.2022;2;Morceau de textile entre 5 et 30cm;G145;59;CL06;1;0,108;0,000554631;;
Excenevex;1803;900;2;1;04.09.2022;3;Morceau de textile entre 5 et 30cm;G145;59;CL06;3;0,324;0,001663894;;
Excenevex;1803;900;2;1;06.11.2022;4;Morceau de textile entre 5 et 30cm;G145;59;CL06;1;0,108;0,000554631;;
Excenevex;175;90;1;1;06.11.2022;4;Morceau de textile entre 5 et 30cm;G145;59;CL06;3;0,324;0,017142857;;
Excenevex;1803;900;2;1;13.02.2022;1;Bouchon/capuchon PET;G21;15;PL01;2;0,0035;0,001109262;1,75;1,75
Excenevex;175;90;1;1;13.02.2022;1;Bouchon/capuchon PET;G21;15;PL01;3;0,00525;0,017142857;1,75;1,75
Excenevex;175;90;1;1;08.05.2022;2;Bouchon/capuchon PET;G21;15;PL01;1;0,00175;0,005714286;;
Excenevex;1803;900;2;1;08.05.2022;2;Bouchon/capuchon PET;G21;15;PL01;3;0,00525;0,001663894;;
Excenevex;1803;900;2;1;04.09.2022;3;Bouchon/capuchon PET;G21;15;PL01;5;0,00875;0,002773156;;
Excenevex;175;90;1;1;06.11.2022;4;Bouchon/capuchon PET;G21;15;PL01;4;0,007;0,022857143;;
Excenevex;1803;900;2;1;04.09.2022;3;Couvercle/capuchon/bouchon plastique PET;G21;15;PL01;1;0,004;0,000554631;;
Excenevex;1803;900;2;1;06.11.2022;4;Couvercle/capuchon/bouchon plastique PET;G21;15;PL01;7;0,028;0,003882418;;
Excenevex;175;90;1;1;13.02.2022;1;Pansement/Sparadrap/Bande;G211;105;OT05;1;0,0002;0,005714286;0,2;0,2
Excenevex;1803;900;2;1;08.05.2022;2;Pansement/Sparadrap/Bande;G211;105;OT05;1;0,0002;0,000554631;;
Excenevex;175;90;1;1;04.09.2022;3;Pansement/Sparadrap/Bande;G211;105;OT05;1;0,0002;0,005714286;;
Excenevex;1803;900;2;1;04.09.2022;3;Pansement/Sparadrap/Bande;G211;105;OT05;1;0,0002;0,000554631;;
Excenevex;1803;900;2;1;06.11.2022;4;Pansement/Sparadrap/Bande;G211;105;OT05;3;0,0006;0,001663894;;
Excenevex;175;90;1;1;06.11.2022;4;Pansement/Sparadrap/Bande;G211;105;OT05;1;0,0002;0,005714286;;
Excenevex;175;90;1;1;06.11.2022;4;Couvercle en plastique non-identifié;G23;15;PL01;4;0,028;0,022857143;;
Excenevex;175;90;1;1;13.02.2022;1;Anneau plastique bouteille;G24;15;PL01;2;0,0002;0,011428571;0,1;
Excenevex;1803;900;2;1;13.02.2022;1;Anneau plastique bouteille;G24;15;PL01;2;0,0002;0,001109262;0,1;
Excenevex;1803;900;2;1;13.02.2022;1;Briquet;G26;16;PL10;1;0,012;0,000554631;12;
Excenevex;175;90;1;1;13.02.2022;1;Mégot de cigare;G27;64;PL11;3;0,002;0,017142857;0,666666667;
Excenevex;1803;900;2;1;13.02.2022;1;Mégot de cigarette;G27;64;PL11;29;0,00638;0,016084304;0,22;
Excenevex;1803;900;2;1;08.05.2022;2;Mégot de cigarette;G27;64;PL11;12;0,00264;0,006655574;;
Excenevex;175;90;1;1;04.09.2022;3;Mégot de cigarette;G27;64;PL11;28;0,00616;0,16;;
Excenevex;1803;900;2;1;04.09.2022;3;Mégot de cigarette;G27;64;PL11;52;0,01144;0,028840821;;
Excenevex;1803;900;2;1;06.11.2022;4;Mégot de cigarette;G27;64;PL11;45;0,0099;0,024958403;;
Excenevex;175;90;1;1;06.11.2022;4;Mégot de cigarette;G27;64;PL11;10;0,0022;0,057142857;;
Excenevex;1803;900;2;1;06.11.2022;4;Barrette/Pince à cheveux;G29;18;;1;0,007;0,000554631;;
Excenevex;175;90;1;1;13.02.2022;1;Cellophane/film alimentaire plastique;G30;117;;11;0,0231;0,062857143;2,1;
Excenevex;1803;900;2;1;13.02.2022;1;Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips;G30;19;;6;0,0035;0,003327787;0,583333333;
Excenevex;175;90;1;1;04.09.2022;3;Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips;G30;19;;17;0,0099;0,097142857;;
Excenevex;1803;900;2;1;06.11.2022;4;Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips;G30;19;;4;0,0023;0,002218525;;
Excenevex;175;90;1;1;06.11.2022;4;Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips;G30;19;;11;0,0064;0,062857143;;
Excenevex;175;90;1;1;13.02.2022;1;Bâtonnet de sucette en plastique;G31;19;;3;0,00054;0,017142857;0,18;0,18
Excenevex;175;90;1;1;08.05.2022;2;Bâtonnet de sucette en plastique;G31;19;;1;0,00018;0,005714286;;
Excenevex;1803;900;2;1;08.05.2022;2;Bâtonnet de sucette en plastique;G31;19;;6;0,00108;0,003327787;;
Excenevex;175;90;1;1;04.09.2022;3;Bâtonnet de sucette en plastique;G31;19;;3;0,00054;0,017142857;;
Excenevex;1803;900;2;1;04.09.2022;3;Bâtonnet de sucette en plastique;G31;19;;5;0,0009;0,002773156;;
Excenevex;1803;900;2;1;06.11.2022;4;Bâtonnet de sucette en plastique;G31;19;;3;0,00054;0,001663894;;
Excenevex;175;90;1;1;06.11.2022;4;Bâtonnet de sucette en plastique;G31;19;;7;0,00126;0,04;;
Excenevex;1803;900;2;1;08.05.2022;2;Jouet en plastique;G32;20;PL08;1;0,1;0,000554631;;
Excenevex;1803;900;2;1;06.11.2022;4;Jouet en plastique;G32;20;PL08;1;0,1;0,000554631;;
Excenevex;175;90;1;1;06.11.2022;4;Jouet en plastique;G32;20;PL08;2;0,2;0,011428571;;
Excenevex;1803;900;2;1;04.09.2022;3;Gobelet plastique jetable;G33;21;PL06;1;0,0025;0,000554631;;
Excenevex;1803;900;2;1;06.11.2022;4;Gobelet plastique réutilisable;G33;21;PL06;1;0,02;0,000554631;;
Excenevex;1803;900;2;1;13.02.2022;1;Paille pour boisson;G35;22;PL04;2;0,002;0,001109262;1;
Excenevex;175;90;1;1;08.05.2022;2;Paille pour boisson;G35;22;PL04;1;0,001;0,005714286;;
Excenevex;1803;900;2;1;13.02.2022;1;Corde de moins de 30 cm;G49;31;PL19;3;0,45;0,001663894;150;
Excenevex;1803;900;2;1;13.02.2022;1;Corde entre 30cm et 1 mètre;G49;31;PL19;1;0,3;0,000554631;300;
Excenevex;1803;900;2;1;06.11.2022;4;Corde entre 30cm et 1 mètre;G49;31;PL19;1;0,3;0,000554631;;
Excenevex;1803;900;2;1;13.02.2022;1;Ficelle de moins de 1cm de diamètre;G50;32;PL19;2;0,008;0,001109262;4;4
Excenevex;1803;900;2;1;04.09.2022;3;Ficelle de moins de 1cm de diamètre;G50;32;PL19;9;0,036;0,004991681;;
Excenevex;1803;900;2;1;13.02.2022;1;Morceau de Filet de pêche de moins de 50 cm;G51;;PL20;1;0,04;0,000554631;40;
Excenevex;175;90;1;1;13.02.2022;1;Morceau de filet de pêche de moins de 50 cm;G53;115;PL20;14;0,56;0,08;40;
Excenevex;175;90;1;1;13.02.2022;1;Morceau de filet de pêche de plus de 50 cm;G54;116;PL20;1;0,1;0,005714286;100;
Excenevex;1803;900;2;1;08.05.2022;2;Cartouche/munition/balle/douille de chasse en plastique;G70;43;;1;0,0031;0,000554631;;
Excenevex;175;90;1;1;06.11.2022;4;Cartouche/munition/balle/douille de chasse en plastique;G70;43;;1;0,0031;0,005714286;;
Excenevex;1803;900;2;1;08.05.2022;2;Mousse de rembourage;G74;;;3;0,0024;0,001663894;;
Excenevex;175;90;1;1;13.02.2022;1;Morceau de plastique de moins de 2,5cm;G78;;;67;0,0201;0,382857143;0,3;0,3
Excenevex;1803;900;2;1;13.02.2022;1;Morceau de plastique de moins de 2,5cm;G78;;;772;0,2316;0,428175263;0,3;0,3
Excenevex;175;90;1;1;08.05.2022;2;Morceau de plastique de moins de 2,5cm;G78;;;30;0,009;0,171428571;;
Excenevex;1803;900;2;1;08.05.2022;2;Morceau de plastique de moins de 2,5cm;G78;;;32;0,0096;0,017748197;;
Excenevex;175;90;1;1;04.09.2022;3;Morceau de plastique de moins de 2,5cm;G78;;;174;0,0522;0,994285714;;
Excenevex;1803;900;2;1;04.09.2022;3;Morceau de plastique de moins de 2,5cm;G78;;;202;0,0606;0,112035496;;
Excenevex;1803;900;2;1;06.11.2022;4;Morceau de plastique de moins de 2,5cm;G78;;;125;0,0375;0,069328896;;
Excenevex;175;90;1;1;06.11.2022;4;Morceau de plastique de moins de 2,5cm;G78;;;423;0,1269;2,417142857;;
Excenevex;175;90;1;1;13.02.2022;1;Morceau de plastique entre 2,5 et 50cm;G79;;;78;0,234;0,445714286;3;3
Excenevex;1803;900;2;1;13.02.2022;1;Morceau de plastique entre 2,5 et 50cm;G79;;;130;0,39;0,072102052;3;3
Excenevex;175;90;1;1;08.05.2022;2;Morceau de plastique entre 2,5 et 50cm;G79;;;20;0,06;0,114285714;;
Excenevex;1803;900;2;1;08.05.2022;2;Morceau de plastique entre 2,5 et 50cm;G79;;;15;0,045;0,008319468;;
Excenevex;175;90;1;1;04.09.2022;3;Morceau de plastique entre 2,5 et 50cm;G79;;;52;0,156;0,297142857;;
Excenevex;1803;900;2;1;04.09.2022;3;Morceau de plastique entre 2,5 et 50cm;G79;;;62;0,186;0,034387133;;
Excenevex;1803;900;2;1;06.11.2022;4;Morceau de plastique entre 2,5 et 50cm;G79;;;37;0,111;0,020521353;;
Excenevex;175;90;1;1;06.11.2022;4;Morceau de plastique entre 2,5 et 50cm;G79;;;167;0,501;0,954285714;;
Excenevex;1803;900;2;1;13.02.2022;1;Tuyau plastique/PVC de moins de 30 cm;G79;;;1;0,1;0,000554631;100;
Excenevex;175;90;1;1;13.02.2022;1;Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm;G81;;;11;0,0088;0,062857143;0,8;0,8
Excenevex;175;90;1;1;08.05.2022;2;Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm;G81;;;7;0,0056;0,04;;
Excenevex;175;90;1;1;04.09.2022;3;Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm;G81;;;5;0,004;0,028571429;;
Excenevex;1803;900;2;1;04.09.2022;3;Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm;G81;;;4;0,0032;0,002218525;;
Excenevex;175;90;1;1;06.11.2022;4;Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm;G81;;;26;0,0208;0,148571429;;
Excenevex;175;90;1;1;08.05.2022;2;Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm;G82;;;2;0,008;0,011428571;;
Excenevex;1803;900;2;1;04.09.2022;3;Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm;G82;;;1;0,004;0,000554631;;
Excenevex;175;90;1;1;06.11.2022;4;Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm;G82;;;17;0,068;0,097142857;;
Excenevex;175;90;1;1;13.02.2022;1;Élastique pour les cheveux;G905;;RB06;1;0,001;0,005714286;1;
Excenevex;1803;900;2;1;13.02.2022;1;Élastique pour les cheveux;G905;;RB06;1;0,001;0,000554631;1;
Excenevex;1803;900;2;1;08.05.2022;2;Élastique pour les cheveux;G905;;RB06;1;0,001;0,000554631;;
Excenevex;1803;900;2;1;06.11.2022;4;Élastique pour les cheveux;G905;;RB06;2;0,002;0,001109262;;
Excenevex;175;90;1;1;13.02.2022;1;Chewing-gum;G926;53;RB08;1;0,002;0,005714286;2;
Excenevex;1803;900;2;1;13.02.2022;1;Chewing-gum;G926;53;RB08;3;0,006;0,001663894;2;
Excenevex;175;90;1;1;13.02.2022;1;Grille en plastique STEP;G932;;;1;0,00107;0,005714286;1,07;1,07
Excenevex;175;90;1;1;08.05.2022;2;Grille en plastique STEP;G932;;;1;0,00107;0,005714286;;
Excenevex;175;90;1;1;04.09.2022;3;Grille en plastique STEP;G932;;;2;0,00214;0,011428571;;
Excenevex;1803;900;2;1;04.09.2022;3;Grille en plastique STEP;G932;;;1;0,00107;0,000554631;;
Excenevex;175;90;1;1;06.11.2022;4;Grille en plastique STEP;G932;;;1;0,00107;0,005714286;;
Excenevex;1803;900;2;1;13.02.2022;1;Coton-tige;G95;98;OT02;40;0,0072;0,022185247;0,18;0,18
Gland;22;8;2;2;18.05.2022;2;Pellets/Nurdles industriels;G112;;PL23;3;0,000075;0,136363636;0,025;
Gland;23;8;1;2;18.05.2022;2;Pellets/Nurdles industriels;G112;;PL23;3;0,000075;0,130434783;0,025;
Gland;22;8;2;2;06.09.2022;3;Pellets/Nurdles industriels;G112;;PL23;2;0,00005;0,090909091;0,025;
Gland;23;8;1;2;06.09.2022;3;Pellets/Nurdles industriels;G112;;PL23;2;0,00005;0,086956522;0,025;
Gland;23;8;1;2;18.05.2022;2;Chiffon/Patte ;G145;59;CL06;1;0,056;0,043478261;56;
Gland;22;8;2;2;06.09.2022;3;Cable/fil électrique;G194;;;1;0,002;0,045454545;2;
Gland;22;8;2;2;18.05.2022;2;Bouchon/capuchon PET;G21;15;PL01;1;0,00175;0,045454545;1,75;1,75
Gland;22;8;2;2;16.01.2022;1;Mégot de cigarette;G27;64;PL11;3;0,00066;0,136363636;0,22;
Gland;22;8;2;2;18.05.2022;2;Mégot de cigarette;G27;64;PL11;2;0,00044;0,090909091;0,22;
Gland;23;8;1;2;06.09.2022;3;Mégot de cigarette;G27;64;PL11;1;0,00022;0,043478261;0,22;
Gland;22;8;2;2;06.09.2022;3;Mégot de cigarette;G27;64;PL11;3;0,00066;0,136363636;0,22;
Gland;22;8;2;2;18.05.2022;2;Cuillère plastique;G34;6;PL06;1;0,008;0,045454545;8;
Gland;23;8;1;2;06.09.2022;3;Paille pour boisson;G35;22;PL04;1;0,001;0,043478261;1;
Gland;22;8;2;2;18.05.2022;2;Mousse de rembourage;G74;;;6;0,0048;0,272727273;0,8;0,8
Gland;23;8;1;2;16.01.2022;1;Morceau de plastique de moins de 2,5cm;G78;;;3;0,0009;0,130434783;0,3;0,3
Gland;22;8;2;2;16.01.2022;1;Morceau de plastique de moins de 2,5cm;G78;;;7;0,0021;0,318181818;0,3;0,3
Gland;23;8;1;2;18.05.2022;2;Morceau de plastique de moins de 2,5cm;G78;;;12;0,0036;0,52173913;0,3;0,3
Gland;22;8;2;2;18.05.2022;2;Morceau de plastique de moins de 2,5cm;G78;;;29;0,0087;1,318181818;0,3;0,3
Gland;22;8;2;2;06.09.2022;3;Morceau de plastique de moins de 2,5cm;G78;;;12;0,0036;0,545454545;0,3;
Gland;23;8;1;2;10.12.2022;4;Morceau de plastique de moins de 2,5cm;G78;;;1;0,0003;0,043478261;0,3;
Gland;22;8;2;2;10.12.2022;4;Morceau de plastique de moins de 2,5cm;G78;;;11;0,0033;0,5;0,3;
Gland;23;8;1;2;16.01.2022;1;Morceau de plastique entre 2,5 et 50cm;G79;;;1;0,003;0,043478261;3;3
Gland;22;8;2;2;16.01.2022;1;Morceau de plastique entre 2,5 et 50cm;G79;;;6;0,018;0,272727273;3;3
Gland;23;8;1;2;18.05.2022;2;Morceau de plastique entre 2,5 et 50cm;G79;;;4;0,012;0,173913043;3;3
Gland;22;8;2;2;18.05.2022;2;Morceau de plastique entre 2,5 et 50cm;G79;;;14;0,042;0,636363636;3;3
Gland;22;8;2;2;16.01.2022;1;Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm;G81;;;40;0,032;1,818181818;0,8;0,8
Gland;22;8;2;2;18.05.2022;2;Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm;G81;;;6;0,0048;0,272727273;0,8;0,8
Gland;23;8;1;2;06.09.2022;3;Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm;G81;;;4;0,0032;0,173913043;0,8;
Gland;22;8;2;2;06.09.2022;3;Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm;G81;;;8;0,0064;0,363636364;0,8;
Gland;22;8;2;2;10.12.2022;4;Sagex-EPS/Polystirène expensé entre 0,5cm et 2,5cm;G81;;;6;0,0048;0,272727273;0,8;
Gland;22;8;2;2;16.01.2022;1;Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm;G82;;;2;0,008;0,090909091;4;4
Gland;22;8;2;2;18.05.2022;2;Sagex-EPS/Polystirène expensé entre 2,5cm et 50cm;G82;;;4;0,016;0,181818182;4;4
Gland;23;8;1;2;06.09.2022;3;Déchet de construction/chantier en plastique;G89;;;1;0,5;0,043478261;500;
Gland;22;8;2;2;06.09.2022;3;Grille en plastique STEP;G932;;;1;0,00107;0,045454545;1,07;
Gland;22;8;2;2;16.01.2022;1;Coton-tige;G95;98;OT02;3;0,00054;0,136363636;0,18;0,18
Gland;22;8;2;2;18.05.2022;2;Coton-tige;G95;98;OT02;1;0,00018;0,045454545;0,18;0,18
Grangettes;79;40;1;1;08.11.2022;4;Emballage alimentaire en mousse;G10;6;PL06;5;0,135;0,063291139;27;
Grangettes;79;40;1;1;02.05.2022;2;Plaquette de médicament;G100;103;;1;0,001;0,012658228;1;
Grangettes;79;40;1;1;18.07.2022;3;Plaquette de médicament;G100;103;;1;0,001;0,012658228;1;
Grangettes;260;130;2;1;18.07.2022;3;Plaquette de médicament;G100;103;;1;0,001;0,003846154;1;
Grangettes;260;130;2;1;13.02.2022;1;Morceaux/fragments de plastique arrondis de moins de 5mm;G103;;;53;0,001113;0,203846154;0,021;
Grangettes;79;40;1;1;13.02.2022;1;Morceaux/fragments de plastique anguleux de moins de 5mm;G106;;;10;0,00021;0,126582278;0,021;
Grangettes;260;130;2;1;13.02.2022;1;Morceaux/fragments de plastique anguleux de moins de 5mm;G106;;;40;0,00084;0,153846154;0,021;
Grangettes;79;40;1;1;02.05.2022;2;Morceaux/fragments de plastique anguleux de moins de 5mm;G106;;;1;0,000021;0,012658228;0,021;
Grangettes;260;130;2;1;02.05.2022;2;Morceaux/fragments de plastique anguleux de moins de 5mm;G106;;;40;0,00084;0,153846154;0,021;
Grangettes;79;40;1;1;13.02.2022;1;Pellets/Nurdles industriels;G112;;PL23;5;0,000125;0,063291139;0,025;
Grangettes;260;130;2;1;13.02.2022;1;Pellets/Nurdles industriels;G112;;PL23;10;0,00025;0,038461538;0,025;
Grangettes;260;130;2;1;02.05.2022;2;Pellets/Nurdles industriels;G112;;PL23;10;0,00025;0,038461538;0,025;
Grangettes;79;40;1;1;02.05.2022;2;Pellets/Nurdles industriels;G112;;PL23;11;0,000275;0,139240506;0,025;
Grangettes;79;40;1;1;18.07.2022;3;Pellets/Nurdles industriels;G112;;PL23;8;0,0002;0,101265823;0,025;
Grangettes;260;130;2;1;08.11.2022;4;Pellets/Nurdles industriels;G112;;PL23;80;0,002;0,307692308;0,025;
Grangettes;79;40;1;1;13.02.2022;1;Filaments de plastique de moins de 5 mm;G113;;;20;0,0004;0,253164557;0,02;
Grangettes;260;130;2;1;08.11.2022;4;Filaments de plastique de moins de 5 mm;G113;;;5;0,0001;0,019230769;0,02;
Grangettes;260;130;2;1;02.05.2022;2;Film plastique non-alimentaire de moins de 5 mm;G114;;;30;0,00009;0,115384615;0,003;
Grangettes;79;40;1;1;02.05.2022;2;Film plastique non-alimentaire de moins de 5 mm;G114;;;33;0,000099;0,417721519;0,003;
Grangettes;79;40;1;1;13.02.2022;1;Sagex-EPS/Polystirène expensé de moins de 5mm;G117;;;11;2,07547E-05;0,139240506;0,001886792;
Grangettes;79;40;1;1;02.05.2022;2;Sagex-EPS/Polystirène expensé de moins de 5mm;G117;;;10;1,88679E-05;0,126582278;0,001886792;
Grangettes;260;130;2;1;02.05.2022;2;Sagex-EPS/Polystirène expensé de moins de 5mm;G117;;;13;2,45283E-05;0,05;0,001886792;
Grangettes;79;40;1;1;18.07.2022;3;Sagex-EPS/Polystirène expensé de moins de 5mm;G117;;;6;1,13208E-05;0,075949367;0,001886792;
Grangettes;260;130;2;1;08.11.2022;4;Sagex-EPS/Polystirène expensé de moins de 5mm;G117;;;30;5,66038E-05;0,115384615;0,001886792;
Grangettes;260;130;2;1;13.02.2022;1;Ballon de baudruche;G125;49;RB01;1;0,0008;0,003846154;0,8;0,8
Grangettes;260;130;2;1;02.05.2022;2;Ballon de baudruche;G125;49;RB01;1;0,0008;0,003846154;0,8;0,8
Grangettes;79;40;1;1;18.07.2022;3;Ballon de baudruche;G125;49;RB01;1;0,0008;0,012658228;0,8;0,8
Grangettes;79;40;1;1;08.11.2022;4;Ballon de baudruche;G125;49;RB01;2;0,0016;0,025316456;0,8;
Grangettes;79;40;1;1;02.05.2022;2;Balle/Ballon de sport;G126;;RB01;1;0,45;0,012658228;450;
Grangettes;79;40;1;1;18.07.2022;3;Balle/Ballon de sport;G126;;RB01;1;0,45;0,012658228;450;
Grangettes;260;130;2;1;13.02.2022;1;Ligne de pêche;G132;;;2;0,0004;0,007692308;0,2;
Grangettes;79;40;1;1;02.05.2022;2;Morceau de caoutchouc entre 5 et 30cm;G134;53;RB08;1;0,01;0,012658228;10;
Grangettes;260;130;2;1;13.02.2022;1;Tampon hygiénique/applicateur;G144;100;OT02;2;0,008;0,007692308;4;
Grangettes;79;40;1;1;13.02.2022;1;Morceau de textile de moins de 5 cm;G145;59;CL06;6;0,0156;0,075949367;2,6;
Grangettes;260;130;2;1;13.02.2022;1;Morceau de textile de moins de 5 cm;G145;59;CL06;17;0,0442;0,065384615;2,6;
Grangettes;79;40;1;1;18.07.2022;3;Morceau de textile de moins de 5 cm;G145;59;CL06;4;0,0104;0,050632911;2,6;
Grangettes;260;130;2;1;18.07.2022;3;Morceau de textile de moins de 5 cm;G145;59;CL06;10;0,026;0,038461538;2,6;
Grangettes;79;40;1;1;08.11.2022;4;Morceau de textile de moins de 5 cm;G145;59;CL06;2;0,0052;0,025316456;2,6;
Grangettes;260;130;2;1;08.11.2022;4;Morceau de textile de moins de 5 cm;G145;59;CL06;2;0,0052;0,007692308;2,6;
Grangettes;260;130;2;1;13.02.2022;1;Morceau de textile entre 5 et 30cm;G145;59;CL06;1;0,108;0,003846154;108;
Grangettes;260;130;2;1;02.05.2022;2;Morceau de textile entre 5 et 30cm;G145;59;CL06;15;1,62;0,057692308;108;
Grangettes;260;130;2;1;18.07.2022;3;Morceau de textile entre 5 et 30cm;G145;59;CL06;14;1,512;0,053846154;108;
Grangettes;79;40;1;1;02.05.2022;2;Sachet plastique;G2;;PL07;2;0,0004;0,025316456;0,2;
Grangettes;79;40;1;1;13.02.2022;1;Bouchon/capuchon PET;G21;15;PL01;7;0,01225;0,088607595;1,75;1,75
Grangettes;260;130;2;1;13.02.2022;1;Bouchon/capuchon PET;G21;15;PL01;20;0,035;0,076923077;1,75;1,75
Grangettes;79;40;1;1;18.07.2022;3;Bouchon/capuchon PET;G21;15;PL01;21;0,03675;0,265822785;1,75;1,75
Grangettes;79;40;1;1;08.11.2022;4;Bouchon/capuchon PET;G21;15;PL01;4;0,007;0,050632911;1,75;
Grangettes;260;130;2;1;08.11.2022;4;Bouchon/capuchon PET;G21;15;PL01;13;0,02275;0,05;1,75;
Grangettes;79;40;1;1;02.05.2022;2;Couvercle/capuchon/bouchon plastique PET;G21;15;PL01;1;0,004;0,012658228;4;
Grangettes;260;130;2;1;18.07.2022;3;Couvercle/capuchon/bouchon plastique PET;G21;15;PL01;31;0,124;0,119230769;4;
Grangettes;79;40;1;1;13.02.2022;1;Pansement/Sparadrap/Bande;G211;105;OT05;3;0,0006;0,037974684;0,2;0,2
Grangettes;79;40;1;1;18.07.2022;3;Pansement/Sparadrap/Bande;G211;105;OT05;2;0,0004;0,025316456;0,2;0,2
Grangettes;260;130;2;1;18.07.2022;3;Pansement/Sparadrap/Bande;G211;105;OT05;3;0,0006;0,011538462;0,2;0,2
Grangettes;260;130;2;1;08.11.2022;4;Pansement/Sparadrap/Bande;G211;105;OT05;2;0,0004;0,007692308;0,2;
Grangettes;260;130;2;1;02.05.2022;2;Bouchons en plastiques agglomérés de bouteille de vin;G23;15;PL01;7;0,007;0,026923077;1;
Grangettes;260;130;2;1;18.07.2022;3;Briquet;G26;16;PL10;1;0,012;0,003846154;12;
Grangettes;260;130;2;1;13.02.2022;1;Mégot de cigarette;G27;64;PL11;16;0,00352;0,061538462;0,22;
Grangettes;79;40;1;1;02.05.2022;2;Mégot de cigarette;G27;64;PL11;4;0,00088;0,050632911;0,22;
Grangettes;260;130;2;1;02.05.2022;2;Mégot de cigarette;G27;64;PL11;25;0,0055;0,096153846;0,22;
Grangettes;79;40;1;1;18.07.2022;3;Mégot de cigarette;G27;64;PL11;3;0,00066;0,037974684;0,22;
Grangettes;260;130;2;1;18.07.2022;3;Mégot de cigarette;G27;64;PL11;59;0,01298;0,226923077;0,22;
Grangettes;260;130;2;1;08.11.2022;4;Mégot de cigarette;G27;64;PL11;9;0,00198;0,034615385;0,22;
Grangettes;79;40;1;1;02.05.2022;2;Feutre/Stylo;G28;17;;1;0,015;0,012658228;15;
Grangettes;260;130;2;1;02.05.2022;2;Feutre/Stylo;G28;17;;1;0,015;0,003846154;15;
Grangettes;79;40;1;1;18.07.2022;3;Cellophane/film alimentaire plastique;G30;117;;7;0,0147;0,088607595;2,1;
Grangettes;260;130;2;1;13.02.2022;1;Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips;G30;19;;36;0,021;0,138461538;0,583333333;
Grangettes;79;40;1;1;13.02.2022;1;Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips;G30;19;;57;0,0332;0,721518987;0,58245614;
Grangettes;79;40;1;1;02.05.2022;2;Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips;G30;19;;70;0,0408;0,886075949;0,582857143;
Grangettes;260;130;2;1;02.05.2022;2;Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips;G30;19;;74;0,0431;0,284615385;0,582432432;
Grangettes;260;130;2;1;18.07.2022;3;Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips;G30;19;;21;0,0122;0,080769231;0,580952381;
Grangettes;79;40;1;1;18.07.2022;3;Emballage (film) à nourriture/alimentaire/en plastique/bonbon/chips;G30;19;;100;0,0583;1,265822785;0,583;
Grangettes;79;40;1;1;18.07.2022;3;Bâtonnet de sucette en plastique;G31;19;;3;0,00054;0,037974684;0,18;0,18
Grangettes;260;130;2;1;02.05.2022;2;Jouet en plastique;G32;20;PL08;1;0,1;0,003846154;100;
Grangettes;260;130;2;1;18.07.2022;3;Jouet en plastique;G32;20;PL08;2;0,2;0,007692308;100;
Grangettes;260;130;2;1;08.11.2022;4;Jouet en plastique;G32;20;PL08;1;0,1;0,003846154;100;
Grangettes;260;130;2;1;13.02.2022;1;Gobelet plastique jetable;G33;21;PL06;1;0,0025;0,003846154;2,5;2,5
Grangettes;79;40;1;1;18.07.2022;3;Gobelet plastique jetable;G33;21;PL06;6;0,015;0,075949367;2,5;2,5
