location,date,area,length,project,doy,quantity,code,loc_date,pcs/m,pcs/m²,slug,Project,city
tougues,2022-08-10,544.0,114.0,plastock,222,0,G148,"('tougues', '2022-08-10')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-08-10,544.0,114.0,plastock,222,0,G35,"('tougues', '2022-08-10')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-08-10,544.0,114.0,plastock,222,0,G66,"('tougues', '2022-08-10')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-08-10,544.0,114.0,plastock,222,0,G70,"('tougues', '2022-08-10')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-08-10,544.0,114.0,plastock,222,0,G905,"('tougues', '2022-08-10')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-08-10,544.0,114.0,plastock,222,0,G914,"('tougues', '2022-08-10')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-08-10,544.0,114.0,plastock,222,0,G922,"('tougues', '2022-08-10')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-08-10,544.0,114.0,plastock,222,0,G931,"('tougues', '2022-08-10')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-08-10,544.0,114.0,plastock,222,0,G932,"('tougues', '2022-08-10')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-08-10,544.0,114.0,plastock,222,0,G97,"('tougues', '2022-08-10')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-08-10,544.0,114.0,plastock,222,0,G10,"('tougues', '2022-08-10')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-08-10,544.0,114.0,plastock,222,0,G103,"('tougues', '2022-08-10')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-08-10,544.0,114.0,plastock,222,0,G106,"('tougues', '2022-08-10')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-08-10,544.0,114.0,plastock,222,0,G117,"('tougues', '2022-08-10')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-08-10,544.0,114.0,plastock,222,0,G2,"('tougues', '2022-08-10')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-08-10,544.0,114.0,plastock,222,0,G25,"('tougues', '2022-08-10')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-08-10,544.0,114.0,plastock,222,0,G89,"('tougues', '2022-08-10')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-08-10,544.0,114.0,plastock,222,0,G112,"('tougues', '2022-08-10')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-08-10,544.0,114.0,plastock,222,0,G135,"('tougues', '2022-08-10')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-08-10,544.0,114.0,plastock,222,0,G29,"('tougues', '2022-08-10')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-08-10,544.0,114.0,plastock,222,0,G32,"('tougues', '2022-08-10')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-08-10,544.0,114.0,plastock,222,0,G50,"('tougues', '2022-08-10')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-08-10,544.0,114.0,plastock,222,0,G99,"('tougues', '2022-08-10')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-08-10,544.0,114.0,plastock,222,0,G132,"('tougues', '2022-08-10')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-08-10,544.0,114.0,plastock,222,0,G53,"('tougues', '2022-08-10')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-08-10,544.0,114.0,plastock,222,0,G134,"('tougues', '2022-08-10')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-08-10,544.0,114.0,plastock,222,0,G34,"('tougues', '2022-08-10')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-08-10,544.0,114.0,plastock,222,0,G137,"('tougues', '2022-08-10')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-08-10,544.0,114.0,plastock,222,0,G904,"('tougues', '2022-08-10')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-08-10,544.0,114.0,plastock,222,0,G73,"('tougues', '2022-08-10')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-08-10,544.0,114.0,plastock,222,0,G926,"('tougues', '2022-08-10')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-08-10,544.0,114.0,plastock,222,0,G126,"('tougues', '2022-08-10')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-08-10,544.0,114.0,plastock,222,0,G128,"('tougues', '2022-08-10')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-08-10,544.0,114.0,plastock,222,0,G194,"('tougues', '2022-08-10')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-08-10,544.0,114.0,plastock,222,0,G26,"('tougues', '2022-08-10')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-08-10,544.0,114.0,plastock,222,0,G901,"('tougues', '2022-08-10')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-08-10,544.0,114.0,plastock,222,0,G101,"('tougues', '2022-08-10')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-08-10,544.0,114.0,plastock,222,0,G100,"('tougues', '2022-08-10')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-08-10,544.0,114.0,plastock,222,0,G12,"('tougues', '2022-08-10')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-08-10,544.0,114.0,plastock,222,0,G144,"('tougues', '2022-08-10')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-08-10,544.0,114.0,plastock,222,0,G18,"('tougues', '2022-08-10')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-08-10,544.0,114.0,plastock,222,0,G33,"('tougues', '2022-08-10')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-08-10,544.0,114.0,plastock,222,0,G67,"('tougues', '2022-08-10')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-08-10,544.0,114.0,plastock,222,0,G90,"('tougues', '2022-08-10')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-08-10,544.0,114.0,plastock,222,0,G937,"('tougues', '2022-08-10')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-08-10,544.0,114.0,plastock,222,0,G133,"('tougues', '2022-08-10')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-08-10,544.0,114.0,plastock,222,0,G28,"('tougues', '2022-08-10')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-08-10,544.0,114.0,plastock,222,0,G39,"('tougues', '2022-08-10')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-08-10,544.0,114.0,plastock,222,0,G4,"('tougues', '2022-08-10')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-08-10,544.0,114.0,plastock,222,0,G54,"('tougues', '2022-08-10')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-08-10,544.0,114.0,plastock,222,0,G138,"('tougues', '2022-08-10')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-08-10,544.0,114.0,plastock,222,0,G51,"('tougues', '2022-08-10')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-08-10,544.0,114.0,plastock,222,0,G7,"('tougues', '2022-08-10')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-08-10,544.0,114.0,plastock,222,0,G129,"('tougues', '2022-08-10')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-08-10,544.0,114.0,plastock,222,0,G136,"('tougues', '2022-08-10')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-08-10,544.0,114.0,plastock,222,0,G41,"('tougues', '2022-08-10')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-08-10,544.0,114.0,plastock,222,0,G139,"('tougues', '2022-08-10')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-08-10,544.0,114.0,plastock,222,0,G61,"('tougues', '2022-08-10')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-08-10,544.0,114.0,plastock,222,0,Gfoam,"('tougues', '2022-08-10')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-08-10,544.0,114.0,plastock,222,0,Gcaps,"('tougues', '2022-08-10')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G114,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G131,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G148,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G31,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G35,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G66,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G70,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G905,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G914,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G922,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G931,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G932,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G97,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G10,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G103,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G117,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G2,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G25,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G74,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G112,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G125,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G135,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G145,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G29,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G32,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G50,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G99,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G132,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G53,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G134,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G34,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G137,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G904,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G73,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G926,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G126,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G128,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G194,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G216,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G26,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G901,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G101,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G100,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G12,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G144,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G18,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G33,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G67,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G90,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G937,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G133,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G28,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G39,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G4,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G54,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G138,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G51,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G7,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G129,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G136,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G41,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G139,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,G61,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-10-22,544.0,114.0,plastock,295,0,Gcaps,"('tougues', '2022-10-22')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G114,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G148,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G211,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G35,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G49,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G66,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G70,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G905,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G914,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G922,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G931,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G932,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G95,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G97,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G10,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G103,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G117,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G2,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G25,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G74,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G89,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G112,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G125,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G135,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G29,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G32,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G50,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G99,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G53,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G134,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G137,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G904,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G73,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G926,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G126,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G128,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G194,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G216,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G26,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G901,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G101,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G100,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G12,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G144,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G18,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G33,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G67,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G90,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G937,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G133,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G28,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G39,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G4,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G54,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G138,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G51,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G7,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G129,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G136,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G41,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G139,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
tougues,2022-01-29,544.0,114.0,plastock,29,0,G61,"('tougues', '2022-01-29')",0.0,0.0,tougues,Testing,Tougues
versoix-p,2022-04-30,169.0,30.0,plastock,120,0,G113,"('versoix-p', '2022-04-30')",0.0,0.0,versoix-p,Testing,Versoix
versoix-p,2022-04-30,169.0,30.0,plastock,120,0,G114,"('versoix-p', '2022-04-30')",0.0,0.0,versoix-p,Testing,Versoix
versoix-p,2022-04-30,169.0,30.0,plastock,120,0,G131,"('versoix-p', '2022-04-30')",0.0,0.0,versoix-p,Testing,Versoix
versoix-p,2022-04-30,169.0,30.0,plastock,120,0,G148,"('versoix-p', '2022-04-30')",0.0,0.0,versoix-p,Testing,Versoix
versoix-p,2022-04-30,169.0,30.0,plastock,120,0,G211,"('versoix-p', '2022-04-30')",0.0,0.0,versoix-p,Testing,Versoix
versoix-p,2022-04-30,169.0,30.0,plastock,120,0,G27,"('versoix-p', '2022-04-30')",0.0,0.0,versoix-p,Testing,Versoix
versoix-p,2022-04-30,169.0,30.0,plastock,120,0,G31,"('versoix-p', '2022-04-30')",0.0,0.0,versoix-p,Testing,Versoix
versoix-p,2022-04-30,169.0,30.0,plastock,120,0,G66,"('versoix-p', '2022-04-30')",0.0,0.0,versoix-p,Testing,Versoix
versoix-p,2022-04-30,169.0,30.0,plastock,120,0,G70,"('versoix-p', '2022-04-30')",0.0,0.0,versoix-p,Testing,Versoix
versoix-p,2022-04-30,169.0,30.0,plastock,120,0,G905,"('versoix-p', '2022-04-30')",0.0,0.0,versoix-p,Testing,Versoix
versoix-p,2022-04-30,169.0,30.0,plastock,120,0,G914,"('versoix-p', '2022-04-30')",0.0,0.0,versoix-p,Testing,Versoix
versoix-p,2022-04-30,169.0,30.0,plastock,120,0,G922,"('versoix-p', '2022-04-30')",0.0,0.0,versoix-p,Testing,Versoix
versoix-p,2022-04-30,169.0,30.0,plastock,120,0,G931,"('versoix-p', '2022-04-30')",0.0,0.0,versoix-p,Testing,Versoix
versoix-p,2022-04-30,169.0,30.0,plastock,120,0,G932,"('versoix-p', '2022-04-30')",0.0,0.0,versoix-p,Testing,Versoix
versoix-p,2022-04-30,169.0,30.0,plastock,120,0,G97,"('versoix-p', '2022-04-30')",0.0,0.0,versoix-p,Testing,Versoix
versoix-p,2022-04-30,169.0,30.0,plastock,120,0,G10,"('versoix-p', '2022-04-30')",0.0,0.0,versoix-p,Testing,Versoix
versoix-p,2022-04-30,169.0,30.0,plastock,120,0,G2,"('versoix-p', '2022-04-30')",0.0,0.0,versoix-p,Testing,Versoix
versoix-p,2022-04-30,169.0,30.0,plastock,120,0,G112,"('versoix-p', '2022-04-30')",0.0,0.0,versoix-p,Testing,Versoix
versoix-p,2022-04-30,169.0,30.0,plastock,120,0,G135,"('versoix-p', '2022-04-30')",0.0,0.0,versoix-p,Testing,Versoix
versoix-p,2022-04-30,169.0,30.0,plastock,120,0,G145,"('versoix-p', '2022-04-30')",0.0,0.0,versoix-p,Testing,Versoix
versoix-p,2022-04-30,169.0,30.0,plastock,120,0,G29,"('versoix-p', '2022-04-30')",0.0,0.0,versoix-p,Testing,Versoix
versoix-p,2022-04-30,169.0,30.0,plastock,120,0,G32,"('versoix-p', '2022-04-30')",0.0,0.0,versoix-p,Testing,Versoix
versoix-p,2022-04-30,169.0,30.0,plastock,120,0,G50,"('versoix-p', '2022-04-30')",0.0,0.0,versoix-p,Testing,Versoix
