loc_date,slug,city,water_name_slug,date,doy,Project,code,pcs/m,quantity
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G165,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G166,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G167,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G168,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G17,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G170,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G171,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G172,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G173,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G174,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G175,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G176,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G177,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G178,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G179,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G180,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G181,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G182,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G183,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G185,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G186,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G188,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G19,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G190,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G191,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G193,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G194,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G195,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G196,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G197,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G198,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G199,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G2,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G20,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G200,0.1,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G201,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G202,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G203,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G204,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G205,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G207,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G208,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G210,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G211,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G213,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G214,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G22,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G25,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G26,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G27,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G28,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G29,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G3,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G30,2.2,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G31,0.2,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G32,0.1,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G33,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G34,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G35,0.2,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G36,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G37,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G38,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G39,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G4,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G40,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G41,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G43,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G48,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G49,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G5,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G50,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G51,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G52,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G53,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G55,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G56,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G59,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G6,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G60,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G61,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G62,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G63,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G64,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G65,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G66,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G67,0.2,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G68,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G7,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G70,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G702,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G703,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G704,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G705,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G706,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G707,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G708,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G709,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G71,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G710,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G711,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G712,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G713,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G73,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G74,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G8,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G84,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G87,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G88,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G89,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G9,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G90,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G900,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G901,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G902,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G903,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G904,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G905,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G906,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G907,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G908,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G91,0.1,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G913,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G914,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G915,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G916,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G917,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G918,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G919,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G92,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G921,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G922,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G923,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G925,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G926,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G927,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G928,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G929,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G93,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G930,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G931,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G932,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G933,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G934,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G935,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G936,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G937,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G938,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G939,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G94,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G940,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G941,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G942,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G943,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G944,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G945,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G95,0.9,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G96,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G97,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G98,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G99,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,G999,0.0,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,Gfoam,1.1,0
"('parc-des-pierrettes', '2022-10-06')",parc-des-pierrettes,Saint-Sulpice (VD),lac-leman,2022-10-06,279,Testing,Gfrags,3.3,0
"('plage-de-st-sulpice', '2021-10-07')",plage-de-st-sulpice,Saint-Sulpice (VD),lac-leman,2021-10-07,280,Testing,Gfrags,2.7,0
"('plage-de-st-sulpice', '2021-10-07')",plage-de-st-sulpice,Saint-Sulpice (VD),lac-leman,2021-10-07,280,Testing,G30,1.8,0
"('plage-de-st-sulpice', '2021-10-07')",plage-de-st-sulpice,Saint-Sulpice (VD),lac-leman,2021-10-07,280,Testing,Gfoam,0.9,0
"('plage-de-st-sulpice', '2021-10-07')",plage-de-st-sulpice,Saint-Sulpice (VD),lac-leman,2021-10-07,280,Testing,G95,0.7,0
"('plage-de-st-sulpice', '2021-10-07')",plage-de-st-sulpice,Saint-Sulpice (VD),lac-leman,2021-10-07,280,Testing,G112,0.2,0
"('plage-de-st-sulpice', '2021-10-07')",plage-de-st-sulpice,Saint-Sulpice (VD),lac-leman,2021-10-07,280,Testing,G67,0.2,0
"('plage-de-st-sulpice', '2021-10-07')",plage-de-st-sulpice,Saint-Sulpice (VD),lac-leman,2021-10-07,280,Testing,G31,0.1,0
"('plage-de-st-sulpice', '2021-10-07')",plage-de-st-sulpice,Saint-Sulpice (VD),lac-leman,2021-10-07,280,Testing,G35,0.1,0
"('plage-de-st-sulpice', '2021-10-07')",plage-de-st-sulpice,Saint-Sulpice (VD),lac-leman,2021-10-07,280,Testing,G32,0.1,0
"('plage-de-st-sulpice', '2021-10-07')",plage-de-st-sulpice,Saint-Sulpice (VD),lac-leman,2021-10-07,280,Testing,G91,0.1,0
"('plage-de-st-sulpice', '2021-10-07')",plage-de-st-sulpice,Saint-Sulpice (VD),lac-leman,2021-10-07,280,Testing,G125,0.1,0
"('plage-de-st-sulpice', '2021-10-07')",plage-de-st-sulpice,Saint-Sulpice (VD),lac-leman,2021-10-07,280,Testing,G200,0.1,0
"('plage-de-st-sulpice', '2021-10-07')",plage-de-st-sulpice,Saint-Sulpice (VD),lac-leman,2021-10-07,280,Testing,G28,0.0,0
"('plage-de-st-sulpice', '2021-10-07')",plage-de-st-sulpice,Saint-Sulpice (VD),lac-leman,2021-10-07,280,Testing,G159,0.0,0
"('plage-de-st-sulpice', '2021-10-07')",plage-de-st-sulpice,Saint-Sulpice (VD),lac-leman,2021-10-07,280,Testing,G8,0.0,0
"('plage-de-st-sulpice', '2021-10-07')",plage-de-st-sulpice,Saint-Sulpice (VD),lac-leman,2021-10-07,280,Testing,G27,0.0,0
"('plage-de-st-sulpice', '2021-10-07')",plage-de-st-sulpice,Saint-Sulpice (VD),lac-leman,2021-10-07,280,Testing,G70,0.0,0
"('plage-de-st-sulpice', '2021-10-07')",plage-de-st-sulpice,Saint-Sulpice (VD),lac-leman,2021-10-07,280,Testing,G66,0.0,0
"('plage-de-st-sulpice', '2021-10-07')",plage-de-st-sulpice,Saint-Sulpice (VD),lac-leman,2021-10-07,280,Testing,G129,0.0,0
"('plage-de-st-sulpice', '2021-10-07')",plage-de-st-sulpice,Saint-Sulpice (VD),lac-leman,2021-10-07,280,Testing,G100,0.0,0
"('plage-de-st-sulpice', '2021-10-07')",plage-de-st-sulpice,Saint-Sulpice (VD),lac-leman,2021-10-07,280,Testing,G904,0.0,0
"('plage-de-st-sulpice', '2021-10-07')",plage-de-st-sulpice,Saint-Sulpice (VD),lac-leman,2021-10-07,280,Testing,G98,0.0,0
"('plage-de-st-sulpice', '2021-10-07')",plage-de-st-sulpice,Saint-Sulpice (VD),lac-leman,2021-10-07,280,Testing,G26,0.0,0
"('plage-de-st-sulpice', '2021-10-07')",plage-de-st-sulpice,Saint-Sulpice (VD),lac-leman,2021-10-07,280,Testing,G96,0.0,0
