échantillon,slug,date,code,pcs_m,fréquentation,situation,distance,substrat
"('rolle', '01.05.2022')",rolle,2022-05-01,G932,0.0,3,2,1,1
"('rolle', '01.05.2022')",rolle,2022-05-01,G937,0.0,3,2,1,1
"('rolle', '01.05.2022')",rolle,2022-05-01,G95,0.0,3,2,1,1
"('rolle', '01.05.2022')",rolle,2022-05-01,G97,0.0,3,2,1,1
"('rolle', '01.05.2022')",rolle,2022-05-01,G99,0.0,3,2,1,1
"('rolle', '01.05.2022')",rolle,2022-05-01,Gcaps,0.01020408163265306,3,2,1,1
"('rolle', '01.05.2022')",rolle,2022-05-01,Gfoams,0.16326530612244897,3,2,1,1
"('rolle', '01.05.2022')",rolle,2022-05-01,Gfrags,1.153061224489796,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G10,0.0,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G100,0.02040816326530612,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G101,0.0,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G102,0.0,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G103,0.1326530612244898,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G106,0.6122448979591837,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G112,0.0,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G113,0.10204081632653061,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G114,0.02040816326530612,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G117,0.0,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G12,0.0,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G125,0.0,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G126,0.0,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G127,0.0,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G128,0.0,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G129,0.0,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G131,0.05102040816326531,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G132,0.0,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G133,0.0,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G135,0.0,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G136,0.0,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G137,0.0,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G139,0.0,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G144,0.0,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G145,0.0,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G148,0.0,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G155,0.0,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G159,0.0,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G165,0.0,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G18,0.0,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G194,0.0,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G2,0.0,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G211,0.07142857142857142,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G25,0.0,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G26,0.0,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G27,0.6632653061224489,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G28,0.0,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G29,0.0,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G30,0.25510204081632654,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G31,0.061224489795918366,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G32,0.05102040816326531,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G33,0.0,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G34,0.0,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G35,0.0,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G39,0.0,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G4,0.0,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G48,0.0,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G50,0.02040816326530612,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G53,0.0,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G54,0.0,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G66,0.05102040816326531,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G67,0.0,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G7,0.0,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G70,0.0,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G73,0.0,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G74,0.10204081632653061,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G89,0.05102040816326531,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G90,0.0,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G901,0.0,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G905,0.01020408163265306,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G914,0.0,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G922,0.02040816326530612,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G926,0.01020408163265306,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G929,0.0,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G931,0.0,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G932,0.0,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G937,0.0,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G95,0.0,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G97,0.0,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,G99,0.0,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,Gcaps,0.30612244897959184,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,Gfoams,0.10204081632653061,3,2,1,1
"('rolle', '06.11.2022')",rolle,2022-11-06,Gfrags,0.8469387755102041,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G10,0.0,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G100,0.0,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G101,0.0,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G102,0.0,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G103,0.19387755102040816,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G106,0.9183673469387755,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G112,0.11224489795918367,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G113,0.0,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G114,0.0,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G117,0.12244897959183673,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G12,0.0,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G125,0.0,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G126,0.0,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G127,0.0,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G128,0.0,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G129,0.0,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G131,0.0,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G132,0.0,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G133,0.0,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G135,0.0,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G136,0.0,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G137,0.0,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G139,0.15306122448979592,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G144,0.0,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G145,0.0,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G148,0.0,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G155,0.0,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G159,0.0,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G165,0.0,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G18,0.0,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G194,0.02040816326530612,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G2,0.0,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G211,0.02040816326530612,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G25,0.0,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G26,0.01020408163265306,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G27,1.0714285714285714,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G28,0.0,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G29,0.0,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G30,0.21428571428571427,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G31,0.0,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G32,0.01020408163265306,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G33,0.0,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G34,0.0,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G35,0.0,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G39,0.0,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G4,0.0,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G48,0.0,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G50,0.11224489795918367,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G53,0.0,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G54,0.0,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G66,0.07142857142857142,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G67,0.0,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G7,0.0,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G70,0.0,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G73,0.0,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G74,0.0,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G89,0.0,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G90,0.0,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G901,0.0,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G905,0.01020408163265306,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G914,0.0,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G922,0.0,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G926,0.0,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G929,0.0,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G931,0.0,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G932,0.0,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G937,0.0,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G95,0.15306122448979592,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G97,0.0,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,G99,0.0,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,Gcaps,0.0,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,Gfoams,0.16326530612244897,3,2,1,1
"('rolle', '15.01.2022')",rolle,2022-01-15,Gfrags,1.469387755102041,3,2,1,1
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G10,0.0,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G100,0.0,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G101,0.0,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G102,0.0,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G103,0.0,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G106,0.1,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G112,0.01,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G113,0.0,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G114,0.0,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G117,0.0,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G12,0.0,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G125,0.01,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G126,0.0,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G127,0.0,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G128,0.0,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G129,0.0,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G131,0.04,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G132,0.0,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G133,0.0,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G135,0.02,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G136,0.0,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G137,0.0,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G139,0.0,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G144,0.0,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G145,0.0,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G148,0.0,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G155,0.0,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G159,0.0,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G165,0.0,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G18,0.0,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G194,0.04,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G2,0.0,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G211,0.02,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G25,0.0,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G26,0.0,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G27,0.8,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G28,0.0,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G29,0.01,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G30,0.64,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G31,0.04,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G32,0.04,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G33,0.0,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G34,0.0,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G35,0.1,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G39,0.0,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G4,0.0,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G48,0.0,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G50,0.0,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G53,0.0,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G54,0.01,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G66,0.02,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G67,0.47,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G7,0.0,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G70,0.04,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G73,0.0,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G74,0.13,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G89,0.0,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G90,0.01,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G901,0.01,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G905,0.05,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G914,0.0,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G922,0.02,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G926,0.01,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G929,0.0,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G931,0.0,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G932,0.06,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G937,0.0,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G95,0.23,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G97,0.0,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,G99,0.01,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,Gcaps,0.25,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,Gfoams,0.35,2,1,1,4
"('saint-disdille', '10.09.2022')",saint-disdille,2022-09-10,Gfrags,2.24,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G10,0.0,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G100,0.0,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G101,0.0,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G102,0.0,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G103,0.0,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G106,0.04,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G112,0.0,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G113,0.07,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G114,0.0,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G117,0.0,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G12,0.0,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G125,0.0,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G126,0.0,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G127,0.0,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G128,0.0,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G129,0.0,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G131,0.0,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G132,0.03,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G133,0.0,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G135,0.0,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G136,0.0,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G137,0.0,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G139,0.0,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G144,0.0,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G145,0.0,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G148,0.0,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G155,0.0,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G159,0.0,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G165,0.0,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G18,0.0,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G194,0.03,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G2,0.0,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G211,0.0,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G25,0.0,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G26,0.0,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G27,0.18,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G28,0.0,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G29,0.0,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G30,0.47,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G31,0.07,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G32,0.01,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G33,0.0,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G34,0.0,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G35,0.03,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G39,0.0,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G4,0.0,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G48,0.0,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G50,0.0,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G53,0.0,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G54,0.0,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G66,0.03,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G67,0.55,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G7,0.01,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G70,0.02,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G73,0.0,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G74,0.13,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G89,0.03,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G90,0.0,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G901,0.0,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G905,0.0,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G914,0.0,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G922,0.01,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G926,0.0,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G929,0.0,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G931,0.0,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G932,0.02,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G937,0.0,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G95,0.1,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G97,0.0,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,G99,0.0,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,Gcaps,0.21,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,Gfoams,0.15,2,1,1,4
"('saint-disdille', '22.10.2022')",saint-disdille,2022-10-22,Gfrags,1.63,2,1,1,4
"('saint-disdille', '23.04.2022')",saint-disdille,2022-04-23,G10,0.0,2,1,1,4
"('saint-disdille', '23.04.2022')",saint-disdille,2022-04-23,G100,0.0,2,1,1,4
"('saint-disdille', '23.04.2022')",saint-disdille,2022-04-23,G101,0.0,2,1,1,4
"('saint-disdille', '23.04.2022')",saint-disdille,2022-04-23,G102,0.0,2,1,1,4
"('saint-disdille', '23.04.2022')",saint-disdille,2022-04-23,G103,0.0,2,1,1,4
"('saint-disdille', '23.04.2022')",saint-disdille,2022-04-23,G106,0.0,2,1,1,4
"('saint-disdille', '23.04.2022')",saint-disdille,2022-04-23,G112,0.0,2,1,1,4
"('saint-disdille', '23.04.2022')",saint-disdille,2022-04-23,G113,0.04,2,1,1,4
"('saint-disdille', '23.04.2022')",saint-disdille,2022-04-23,G114,0.0,2,1,1,4
"('saint-disdille', '23.04.2022')",saint-disdille,2022-04-23,G117,0.0,2,1,1,4
"('saint-disdille', '23.04.2022')",saint-disdille,2022-04-23,G12,0.0,2,1,1,4
